time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.028385,-0.9150,-0.1496,1.2773,1.578
7.032942,-1.1580,-0.0094,0.7664,1.389
7.041537,-1.4479,0.1306,0.3145,1.487
7.043051,-1.6807,0.3238,-0.1798,1.721
7.049022,-1.7810,0.4855,-0.6359,1.952
7.067721,-1.7923,0.6527,-1.0283,2.167
7.070404,-1.7279,0.7234,-1.3167,2.290
7.072543,-1.5662,0.6749,-1.5809,2.325
7.074711,-1.3718,0.5992,-1.8568,2.385
7.075988,-1.1172,0.5262,-2.0107,2.360
7.078694,-0.7884,0.4183,-2.1316,2.311
7.083209,-0.4244,0.2905,-2.1139,2.176
7.088955,-0.0590,0.2175,-2.0148,2.027
7.093677,0.2197,0.1030,-1.9177,1.933
7.098414,0.4931,0.0354,-1.7214,1.791
7.103873,0.7531,-0.0716,-1.5260,1.703
7.109413,0.9332,-0.1827,-1.3884,1.683
7.114915,1.1101,-0.2336,-1.2388,1.680
7.121276,1.2021,-0.3756,-1.1294,1.692
7.124605,1.3038,-0.4391,-1.0577,1.735
7.129168,1.3260,-0.5421,-1.0089,1.752
7.134164,1.2828,-0.6202,-0.9998,1.741
7.138595,1.2420,-0.6739,-1.0087,1.736
7.143875,1.1942,-0.7416,-1.0572,1.759
7.148372,1.0666,-0.7611,-1.1192,1.723
7.155611,0.9503,-0.7873,-1.1591,1.693
7.157907,0.8475,-0.8225,-1.2009,1.684
7.162708,0.7647,-0.8430,-1.2686,1.704
7.167893,0.6488,-0.8559,-1.2978,1.685
7.172727,0.4947,-0.8946,-1.3340,1.681
7.178828,0.3355,-0.8995,-1.3222,1.634
7.183054,0.1705,-0.9044,-1.3915,1.668
7.192230,0.0182,-0.9499,-1.3960,1.689
7.195051,-0.1077,-0.9742,-1.4790,1.774
7.199799,-0.2505,-1.0328,-1.5304,1.863
7.217625,-0.2842,-1.0371,-1.5597,1.894
7.218948,-0.3264,-1.0711,-1.5763,1.934
7.219606,-0.3151,-1.1493,-1.6282,2.018
7.220166,-0.2771,-1.1785,-1.6792,2.070
7.227569,-0.2145,-1.1994,-1.7606,2.141
7.231407,-0.1485,-1.2575,-1.8531,2.244
7.235737,-0.1172,-1.3291,-1.9422,2.356
7.242207,-0.0339,-1.3759,-2.0016,2.429
7.243826,-0.0373,-1.4149,-2.1246,2.553
7.249791,-0.0003,-1.4008,-2.2153,2.621
7.253587,0.0246,-1.3838,-2.2116,2.609
7.259396,0.0563,-1.3854,-2.2812,2.670
7.263651,0.0445,-1.3313,-2.2804,2.641
7.269961,0.0608,-1.2596,-2.3099,2.632
7.273664,0.0452,-1.1797,-2.3291,2.611
7.278876,-0.0262,-1.1390,-2.3741,2.633
7.283016,-0.0411,-1.0727,-2.4307,2.657
7.289174,0.0050,-1.0309,-2.4343,2.644
7.293737,-0.0053,-0.9701,-2.4306,2.617
7.298245,-0.0319,-0.9164,-2.4294,2.597
7.305234,-0.0321,-0.8839,-2.3901,2.549
7.308041,-0.0303,-0.8726,-2.3462,2.503
7.313366,-0.0080,-0.8371,-2.2882,2.437
7.318116,-0.0180,-0.7654,-2.2447,2.372
7.325307,0.0569,-0.6769,-2.1178,2.224
7.333516,0.1401,-0.6002,-2.0030,2.096
7.334819,0.2311,-0.5643,-1.8739,1.971
7.352096,0.3945,-0.5622,-1.7043,1.837
7.353581,0.5487,-0.5294,-1.6183,1.789
7.354158,0.7417,-0.5546,-1.5487,1.805
7.354951,0.9023,-0.5805,-1.5147,1.856
7.358092,1.1480,-0.6309,-1.4326,1.941
7.363792,1.3354,-0.6653,-1.3811,2.033
7.368982,1.4870,-0.6836,-1.4082,2.159
7.373397,1.6155,-0.7243,-1.4132,2.265
7.378186,1.7028,-0.7272,-1.4584,2.357
7.383162,1.7284,-0.7379,-1.5463,2.434
7.391019,1.7482,-0.7612,-1.6288,2.508
7.393496,1.7365,-0.7753,-1.7086,2.556
7.397649,1.7054,-0.7851,-1.8095,2.607
7.403758,1.6187,-0.7710,-1.9268,2.632
7.408652,1.5455,-0.7374,-2.1039,2.713
7.412709,1.4012,-0.7199,-2.1758,2.686
7.417940,1.2285,-0.7182,-2.2888,2.695
7.424195,1.0263,-0.6910,-2.4240,2.721
7.428857,0.7798,-0.6738,-2.4380,2.647
7.432557,0.5411,-0.6166,-2.3981,2.534
7.439161,0.3050,-0.5958,-2.3041,2.399
7.443243,0.1281,-0.5660,-2.1708,2.247
7.448013,-0.0402,-0.5775,-1.9979,2.080
7.458133,-0.2308,-0.5972,-1.8213,1.931
7.460560,-0.3526,-0.5514,-1.5689,1.700
7.463977,-0.4625,-0.5149,-1.3169,1.488
7.467900,-0.4882,-0.5025,-1.0219,1.239
7.489617,-0.4597,-0.4670,-0.7579,1.002
7.491449,-0.4436,-0.4159,-0.5124,0.795
7.492562,-0.4703,-0.3420,-0.3621,0.685
7.494382,-0.5221,-0.2619,-0.2278,0.627
7.495924,-0.6414,-0.1342,-0.1267,0.667
7.497894,-0.8030,0.0202,-0.0542,0.805
7.505019,-0.9969,0.2810,0.0251,1.036
7.508439,-1.1770,0.5461,0.1778,1.310
7.513517,-1.4447,0.9217,0.3364,1.746
7.520479,-1.7870,1.3386,0.5937,2.310
7.526013,-2.0665,1.8187,0.9232,2.904
7.528486,-2.2427,2.2659,1.3965,3.481
7.532714,-2.3332,2.6396,1.9987,4.050
7.541743,-2.2529,2.9171,2.7300,4.587
7.545559,-2.0754,3.1126,3.5232,5.139
7.547581,-1.7767,3.1603,4.3019,5.626
7.555205,-1.3388,3.1765,5.0859,6.144
7.559947,-0.8503,3.1016,5.8020,6.634
7.563400,-0.4534,3.0591,6.3676,7.079
7.567818,-0.2157,3.1217,6.8076,7.492
7.572850,-0.1445,3.2528,7.0655,7.780
7.578127,-0.1708,3.4211,7.2350,8.005
7.582909,-0.3585,3.6535,7.2276,8.106
7.590562,-0.5857,3.7891,7.1739,8.134
7.593359,-0.7622,3.8347,7.0894,8.096
7.597701,-0.8551,3.7249,7.0834,8.049
7.620183,-0.8787,3.5049,7.1354,7.998
7.621882,-0.8535,3.2140,7.2018,7.933
7.622731,-0.7406,2.8149,7.2633,7.825
7.623458,-0.5755,2.3245,7.2555,7.640
7.624173,-0.3717,1.8265,7.2579,7.493
7.628814,-0.1666,1.2608,7.2446,7.355
7.634811,-0.0300,0.8156,7.1733,7.220
7.640710,0.0257,0.3942,7.0639,7.075
7.643142,-0.0179,0.0866,6.8426,6.843
7.647345,-0.1684,-0.1125,6.5484,6.552
7.653537,-0.3545,-0.2183,6.1480,6.162
7.658594,-0.6014,-0.2099,5.5820,5.618
7.662646,-0.7986,-0.1023,5.0614,5.125
7.667741,-0.9742,0.0084,4.5430,4.646
7.674593,-1.1542,0.0645,3.9431,4.109
7.678187,-1.1609,0.1424,3.3766,3.573
7.683157,-1.0895,0.2467,2.7931,3.008
7.688287,-0.9528,0.2503,2.2548,2.461
7.692906,-0.7644,0.2634,1.7161,1.897
7.698197,-0.5854,0.2669,1.2340,1.392
7.707116,-0.3631,0.1894,0.6887,0.801
7.709859,-0.1216,0.1408,0.2023,0.275
7.713307,0.0574,0.1261,-0.1919,0.237
7.718796,0.2859,0.0396,-0.6209,0.685
7.725491,0.4820,-0.0827,-1.0486,1.157
7.728081,0.6794,-0.1543,-1.4132,1.576
7.733367,0.7949,-0.2610,-1.8032,1.988
7.743615,0.9721,-0.3928,-2.1998,2.437
7.746038,1.1627,-0.4985,-2.5534,2.850
7.748041,1.2882,-0.6179,-2.8646,3.201
7.753062,1.3729,-0.6420,-3.0766,3.430
7.776996,1.4378,-0.6616,-3.2114,3.580
7.780522,1.4742,-0.6519,-3.3675,3.733
7.782710,1.4970,-0.5646,-3.4161,3.772
7.785218,1.4734,-0.5214,-3.4624,3.799
7.787424,1.4668,-0.4818,-3.4560,3.785
7.789912,1.4112,-0.4318,-3.4111,3.717
7.791728,1.4491,-0.4287,-3.2819,3.613
7.795800,1.4535,-0.4704,-3.0591,3.419
7.798324,1.4684,-0.5285,-2.8761,3.272
7.805085,1.4680,-0.6012,-2.7253,3.153
7.807120,1.4460,-0.6269,-2.5465,2.995
7.813061,1.3980,-0.6850,-2.4781,2.927
7.817907,1.2960,-0.7087,-2.4266,2.841
7.822725,1.1780,-0.7486,-2.3369,2.722
7.827481,1.0542,-0.7832,-2.2782,2.630
7.832644,0.9220,-0.7929,-2.2342,2.544
7.838046,0.7953,-0.7687,-2.1853,2.449
7.842220,0.6792,-0.7249,-2.1437,2.363
7.847265,0.5182,-0.7215,-2.0567,2.240
7.852415,0.4224,-0.6819,-1.9840,2.140
7.857467,0.3506,-0.6757,-1.9472,2.091
7.862660,0.2646,-0.6409,-1.9245,2.046
7.867624,0.2239,-0.6018,-1.8392,1.948
7.876288,0.1921,-0.5755,-1.7869,1.887
7.878101,0.1425,-0.5741,-1.7291,1.827
7.907472,0.0601,-0.5643,-1.6755,1.769
7.909000,-0.0509,-0.5315,-1.6309,1.716
7.909662,-0.1835,-0.4998,-1.6671,1.750
7.910504,-0.3161,-0.4065,-1.6909,1.768
7.911707,-0.4464,-0.3163,-1.6593,1.747
7.912678,-0.5461,-0.2194,-1.6468,1.749
7.913378,-0.6322,-0.1681,-1.6366,1.762
7.919909,-0.7528,-0.0925,-1.6076,1.778
7.923136,-0.7889,-0.0354,-1.5409,1.732
7.927391,-0.8030,0.0011,-1.4535,1.661
7.931600,-0.8148,0.0725,-1.2643,1.506
7.937337,-0.8532,0.1122,-0.9952,1.316
7.943039,-0.8633,0.1343,-0.7131,1.128
7.947377,-0.8494,0.1863,-0.3293,0.930
7.953462,-0.8162,0.2485,0.0680,0.856
7.957822,-0.7417,0.2318,0.4934,0.920
7.962844,-0.6926,0.1878,0.8974,1.149
7.967122,-0.6206,0.1204,1.3069,1.452
7.973819,-0.5737,0.0843,1.6789,1.776
7.981826,-0.5325,0.0116,2.0331,2.102
7.982834,-0.4442,-0.0552,2.3149,2.358
7.997374,-0.3755,-0.1000,2.5103,2.540
7.999139,-0.3832,-0.0515,2.6414,2.670
8.000056,-0.4924,0.0517,2.6316,2.678
8.002622,-0.6662,0.2121,2.5482,2.642
8.009296,-0.8117,0.4133,2.3335,2.505
8.012913,-0.9894,0.5584,2.1616,2.442
8.018006,-1.0852,0.7326,1.9146,2.320
8.023005,-1.1123,0.8986,1.7330,2.247
8.027761,-1.0210,0.9860,1.6375,2.167
8.032073,-0.8710,1.0628,1.4960,2.031
8.038258,-0.7008,1.1062,1.3749,1.899
8.042455,-0.4982,1.0905,1.3550,1.809
8.047123,-0.2513,1.0164,1.4287,1.771
8.052696,-0.0439,0.9065,1.5595,1.804
8.057015,0.1530,0.8044,1.7876,1.966
8.062633,0.3155,0.6600,2.0458,2.173
8.067657,0.4471,0.5069,2.3508,2.446
8.072193,0.5664,0.3300,2.7079,2.786
8.077315,0.7037,0.1022,2.9906,3.074
8.082230,0.8294,-0.1345,3.2308,3.338
8.087406,0.9352,-0.4316,3.3908,3.544
8.092764,1.0334,-0.7087,3.4236,3.646
8.096981,1.0911,-0.9546,3.3559,3.656
8.102751,1.1012,-1.1867,3.1214,3.516
8.107945,1.1160,-1.4202,2.7589,3.298
8.112507,1.1042,-1.5882,2.3882,3.073
8.117095,1.0743,-1.7151,1.9427,2.805
8.127794,0.9582,-1.7484,1.4847,2.486
8.130410,0.8838,-1.7907,1.0165,2.241
8.132093,0.7545,-1.7724,0.5619,2.007
8.145992,0.7344,-1.7172,0.0873,1.870
8.147832,0.7265,-1.6105,-0.3381,1.799
8.148773,0.6320,-1.4810,-0.6619,1.741
8.154790,0.6384,-1.3478,-0.9200,1.752
8.159840,0.5486,-1.1748,-1.1103,1.707
8.162363,0.5146,-1.0077,-1.2401,1.679
8.170142,0.4719,-0.8345,-1.3167,1.629
8.172902,0.5009,-0.6411,-1.3377,1.566
8.178050,0.5056,-0.4802,-1.2863,1.463
8.183024,0.5071,-0.3355,-1.2511,1.391
8.187709,0.5080,-0.1734,-1.1483,1.268
8.192085,0.5319,-0.0469,-1.0138,1.146
8.196915,0.5404,0.0227,-0.9695,1.110
8.202474,0.5527,0.0354,-0.9270,1.080
8.207356,0.5833,0.0585,-0.8910,1.067
8.212728,0.6494,0.0419,-0.8520,1.072
8.216521,0.6846,0.0079,-0.7674,1.028
8.223253,0.7391,-0.0003,-0.6898,1.011
8.227001,0.8253,-0.0182,-0.6553,1.054
8.233665,0.9248,-0.0958,-0.5251,1.068
8.253265,1.0516,-0.1110,-0.3280,1.107
8.255400,1.1465,-0.0973,-0.1288,1.158
8.256507,1.2432,-0.0860,0.0680,1.248
8.257362,1.3235,-0.0483,0.3461,1.369
8.257953,1.4281,-0.0252,0.6171,1.556
8.262537,1.5549,0.0239,0.8906,1.792
8.266942,1.6862,0.0485,1.1213,2.026
8.272918,1.8338,0.0770,1.2807,2.238
8.277718,2.0037,0.0667,1.3664,2.426
8.282374,2.1398,-0.0086,1.4477,2.584
8.286993,2.3124,-0.0480,1.4287,2.719
8.293904,2.4362,-0.0492,1.3836,2.802
8.300143,2.5053,-0.1265,1.2975,2.824
8.308523,2.5234,-0.2127,1.1991,2.802
8.311265,2.5513,-0.2834,1.0497,2.773
8.313189,2.4958,-0.3718,0.9041,2.680
8.317524,2.3378,-0.4848,0.7383,2.499
8.323068,2.1683,-0.6008,0.5545,2.317
8.327481,1.9558,-0.7145,0.3742,2.116
8.332321,1.7210,-0.7732,0.1469,1.892
8.339436,1.4799,-0.8198,-0.0267,1.692
8.342462,1.2129,-0.8544,-0.2352,1.502
8.347390,0.9935,-0.8557,-0.4041,1.372
8.352568,0.7441,-0.8451,-0.5336,1.246
8.359204,0.5834,-0.7992,-0.6305,1.173
8.362688,0.4271,-0.7709,-0.7161,1.136
8.367478,0.3121,-0.7271,-0.7734,1.106
8.374067,0.2329,-0.6779,-0.8237,1.092
8.377739,0.1889,-0.6642,-0.8046,1.060
8.382657,0.2421,-0.5693,-0.8117,1.021
8.396428,0.2913,-0.5062,-0.8301,1.015
8.398853,0.3171,-0.4224,-0.8025,0.961
8.402299,0.3507,-0.4282,-0.7623,0.942
8.406172,0.4541,-0.3897,-0.7788,0.982
8.407654,0.5794,-0.3596,-0.7634,1.024
8.423660,0.7067,-0.2547,-0.5964,0.959
8.425985,0.8192,-0.1633,-0.4956,0.971
8.427111,0.8236,-0.1142,-0.5017,0.971
8.427995,0.8093,-0.0432,-0.5570,0.983
8.432647,0.8414,-0.0243,-0.6542,1.066
8.439117,0.8798,-0.0166,-0.6834,1.114
8.442420,0.8808,0.0209,-0.6497,1.095
8.447737,0.8937,0.0239,-0.6323,1.095
8.452922,0.8915,0.0451,-0.6191,1.086
8.458863,0.9050,0.0204,-0.5436,1.056
8.462742,0.9728,-0.0116,-0.5087,1.098
8.467794,1.0212,-0.0224,-0.4044,1.099
8.478072,1.1223,-0.0911,-0.2305,1.149
8.480234,1.2214,-0.1079,-0.0588,1.228
8.483580,1.2907,-0.1206,-0.0160,1.296
8.488369,1.3380,-0.1513,0.0896,1.350
8.503857,1.4050,-0.0876,0.2364,1.427
8.505284,1.3963,-0.0705,0.3240,1.435
8.505907,1.3867,-0.0642,0.3451,1.430
8.509277,1.4293,-0.0496,0.3502,1.472
8.512510,1.3901,-0.0409,0.3392,1.432
8.516744,1.3798,-0.0499,0.2858,1.410
8.522418,1.4153,-0.0595,0.1777,1.428
8.526976,1.3800,-0.0792,0.0726,1.384
8.531857,1.3178,-0.1949,-0.0632,1.334
8.537265,1.3463,-0.2000,-0.1728,1.372
8.542568,1.3363,-0.1905,-0.2058,1.365
8.547229,1.3183,-0.2167,-0.1694,1.347
8.552462,1.2864,-0.2526,-0.0851,1.314
8.558211,1.2017,-0.2336,-0.0508,1.225
8.563419,1.1340,-0.2725,-0.0711,1.168
8.566766,1.0623,-0.2496,-0.0717,1.094
8.573217,0.9884,-0.2297,-0.0623,1.017
8.577154,0.8714,-0.1480,-0.1528,0.897
8.581944,0.7914,-0.1311,-0.1759,0.821
8.592031,0.7022,-0.0855,-0.2082,0.737
8.593728,0.6818,-0.0467,-0.2861,0.741
8.597749,0.6416,0.0188,-0.3423,0.727
8.602143,0.6076,0.0802,-0.4227,0.745
8.617535,0.5485,0.0685,-0.5060,0.749
8.618820,0.5127,0.1392,-0.5513,0.766
8.619833,0.5331,0.1871,-0.5541,0.791
8.630115,0.4828,0.2146,-0.5433,0.758
8.631907,0.4741,0.2361,-0.5403,0.757
8.633262,0.4667,0.2397,-0.5572,0.765
8.641184,0.4748,0.2638,-0.5343,0.762
8.643701,0.4743,0.2846,-0.5003,0.746
8.647097,0.4863,0.2782,-0.4268,0.704
8.655446,0.5206,0.2707,-0.3446,0.680
8.658763,0.5841,0.2882,-0.1844,0.677
8.662131,0.6342,0.2898,-0.0369,0.698
8.666507,0.6480,0.2893,0.0576,0.712
8.674721,0.6762,0.3343,0.1807,0.776
8.677709,0.6762,0.2713,0.2729,0.778
8.682285,0.6503,0.2483,0.3583,0.783
8.691734,0.6226,0.2677,0.4108,0.792
8.693513,0.5618,0.2527,0.4232,0.747
8.697790,0.5585,0.1987,0.4217,0.727
8.702171,0.5462,0.1706,0.3968,0.696
8.715136,0.4915,0.1370,0.3463,0.617
8.716705,0.4515,0.1270,0.2890,0.551
8.717630,0.4309,0.1505,0.2151,0.505
8.728010,0.3556,0.1740,0.1844,0.437
8.729757,0.2686,0.1739,0.1490,0.353
8.731782,0.1813,0.1884,0.1014,0.280
8.739832,0.0847,0.2438,0.0156,0.259
8.742859,0.0214,0.2777,-0.0271,0.280
8.746731,-0.0320,0.3000,-0.0220,0.303
8.751335,-0.0642,0.3129,-0.0911,0.332
8.758315,-0.0843,0.3519,-0.1121,0.379
8.761735,-0.1046,0.3050,-0.1786,0.369
8.767027,-0.0391,0.2512,-0.1997,0.323
8.773492,0.0209,0.2071,-0.2017,0.290
8.777270,0.1283,0.1539,-0.2255,0.302
8.782994,0.1998,0.1299,-0.2207,0.325
8.787944,0.2019,0.1711,-0.2115,0.339
8.792145,0.2112,0.1913,-0.2074,0.352
8.797094,0.1967,0.2168,-0.1916,0.350
8.803393,0.1628,0.2171,-0.1694,0.320
8.811730,0.1236,0.2641,-0.1385,0.323
8.813371,0.1192,0.3242,-0.0822,0.355
8.818489,0.1326,0.3638,0.0184,0.388
8.839839,0.1374,0.4097,0.1536,0.459
8.841267,0.1139,0.3946,0.2325,0.472
8.843367,0.1263,0.3354,0.3650,0.512
8.846053,0.1460,0.2322,0.4817,0.554
8.848651,0.1418,0.1257,0.5419,0.574
8.851108,0.2290,0.0900,0.6534,0.698
8.852445,0.3333,-0.0425,0.8211,0.887
8.859710,0.3375,-0.1837,0.8611,0.943
8.861700,0.3005,-0.3122,0.8766,0.978
8.866119,0.2833,-0.4519,0.8799,1.029
8.871193,0.3151,-0.5674,0.8906,1.102
8.876942,0.3220,-0.6779,0.8608,1.142
8.882291,0.3113,-0.7716,0.7669,1.132
8.887531,0.2737,-0.8345,0.6738,1.107
8.893376,0.1877,-0.8954,0.5671,1.076
8.896733,0.0890,-0.9254,0.4467,1.031
8.903752,-0.0155,-0.9057,0.3127,0.958
8.908010,-0.0906,-0.8576,0.1411,0.874
8.912244,-0.2175,-0.8505,0.0010,0.878
8.916452,-0.3057,-0.8626,-0.1555,0.928
8.926153,-0.3221,-0.8171,-0.2472,0.912
8.927708,-0.3005,-0.7593,-0.3200,0.877
8.932156,-0.2342,-0.7466,-0.3787,0.869
8.958389,-0.1635,-0.7166,-0.3971,0.835
8.959922,-0.1365,-0.6811,-0.4278,0.816
8.960938,-0.0791,-0.6522,-0.3994,0.769
8.962129,-0.0270,-0.6846,-0.2878,0.743
8.963126,0.0578,-0.6637,-0.1123,0.676
8.963987,0.1057,-0.6786,0.0819,0.692
8.967046,0.0958,-0.6866,0.1827,0.717
8.972695,0.0380,-0.6996,0.2861,0.757
8.976982,-0.0122,-0.6965,0.3777,0.792
8.982098,-0.0311,-0.6751,0.4962,0.838
8.989296,-0.0764,-0.6691,0.5865,0.893
8.992985,-0.1104,-0.6452,0.6486,0.922
8.997110,-0.1236,-0.6489,0.6682,0.940
9.005843,-0.1426,-0.6703,0.6140,0.920
9.008830,-0.2101,-0.6713,0.5962,0.922
9.017097,-0.2304,-0.6613,0.5527,0.892
9.019420,-0.2347,-0.6808,0.5669,0.916
9.025820,-0.2061,-0.6868,0.5719,0.917
9.027325,-0.1735,-0.6816,0.5604,0.899
9.032282,-0.1558,-0.6650,0.5348,0.867
9.056244,-0.1386,-0.6606,0.4878,0.833
9.057605,-0.0330,-0.6708,0.5294,0.855
9.058290,0.0104,-0.6620,0.4587,0.805
9.058876,0.0514,-0.6458,0.4191,0.772
9.059628,0.0686,-0.6747,0.3745,0.775
9.062804,0.1483,-0.6887,0.3896,0.805
9.066531,0.1594,-0.6758,0.3591,0.782
9.073881,0.1646,-0.6769,0.3837,0.795
9.076650,0.1687,-0.7445,0.3845,0.855
9.081767,0.1526,-0.7068,0.4166,0.834
9.088717,0.0971,-0.7214,0.3675,0.815
9.091739,0.0524,-0.7289,0.3619,0.815
9.098289,-0.0177,-0.7580,0.3398,0.831
9.103824,-0.0679,-0.7775,0.3037,0.837
9.108326,-0.1435,-0.7854,0.2918,0.850
9.111746,-0.2304,-0.7983,0.2636,0.872
9.116351,-0.2330,-0.7804,0.2860,0.863
9.126522,-0.2784,-0.8301,0.2873,0.922
9.128577,-0.3640,-0.8755,0.2915,0.992
9.133088,-0.3964,-0.8783,0.2578,0.998
9.136411,-0.4832,-0.8938,0.2630,1.049
9.156550,-0.5626,-0.9027,0.2280,1.088
9.158010,-0.5893,-0.8670,0.1792,1.064
9.159568,-0.6448,-0.8177,0.0878,1.045
9.160462,-0.6912,-0.7856,-0.0296,1.047
9.163014,-0.7096,-0.7707,-0.1133,1.054
9.167055,-0.7435,-0.7344,-0.1827,1.061
9.175104,-0.7525,-0.7482,-0.2191,1.084
9.177402,-0.7468,-0.6996,-0.1390,1.033
9.182723,-0.6978,-0.6678,-0.0428,0.967
9.186939,-0.6079,-0.6863,0.0480,0.918
9.191597,-0.5007,-0.6528,0.1219,0.832
9.197364,-0.3972,-0.6847,0.2029,0.817
9.201535,-0.2970,-0.7007,0.3273,0.828
9.207137,-0.2746,-0.7010,0.5617,0.939
9.212162,-0.2271,-0.6620,0.8273,1.084
9.216552,-0.1190,-0.6032,0.9952,1.170
9.221968,-0.0929,-0.6019,0.9465,1.126
9.226645,-0.0348,-0.6008,0.7490,0.961
9.232047,0.0445,-0.5733,0.5347,0.785
9.239928,0.0477,-0.6548,-0.8280,1.057
9.242394,-0.3427,-0.4727,-3.5345,3.582
9.246814,-0.5734,-0.1563,-2.8825,2.943
9.251721,-0.4121,-0.2147,-1.2302,1.315
9.261585,-0.1900,-0.3284,-0.7660,0.855
9.272040,-0.0280,-0.3427,-0.7726,0.846
9.273387,0.1056,-0.3675,-0.4048,0.557
9.275282,0.3390,-0.3791,0.3468,0.616
9.276479,0.4225,-0.3085,1.0198,1.146
9.291604,0.3295,-0.2174,1.3712,1.427
9.292594,0.1677,-0.0681,1.4137,1.425
9.293188,-0.0196,0.0030,1.3056,1.306
9.302823,-0.0938,0.0251,1.2285,1.232
9.303788,-0.1152,0.0327,1.0644,1.071
9.313148,-0.1151,-0.0314,0.8636,0.872
9.314259,-0.0214,-0.1258,0.6594,0.672
9.316127,0.0560,-0.2259,0.3939,0.458
9.331765,0.0721,-0.2901,0.1268,0.325
9.333496,0.1179,-0.4587,-0.2263,0.525
9.334348,0.1243,-0.5130,-0.6679,0.851
9.346768,0.0411,-0.5141,-0.9237,1.058
9.349643,-0.1014,-0.4447,-1.0258,1.123
9.350893,-0.2467,-0.3521,-1.0442,1.129
9.354734,-0.3264,-0.2366,-0.9098,0.995
9.360738,-0.3866,-0.1390,-0.7830,0.884
9.362703,-0.3936,-0.1198,-0.5748,0.707
9.366429,-0.3685,-0.0674,-0.3398,0.506
